longitude,latitude,environment.2017_land_distance,environment.2017_maximum_depth,environment.2017_mean_depth,environment.2017_minimum_depth,environment.2017_net_primary_production,environment.2017_sea.bottom_dissolved_oxygen,environment.2017_sea.bottom_salinity,environment.2017_sea.bottom_temperature,environment.2017_sea.surface_salinity,environment.2017_sea.surface_temperature,environment.2018_land_distance,environment.2018_maximum_depth,environment.2018_mean_depth,environment.2018_minimum_depth,environment.2018_net_primary_production,environment.2018_sea.bottom_dissolved_oxygen,environment.2018_sea.bottom_salinity,environment.2018_sea.bottom_temperature,environment.2018_sea.surface_salinity,environment.2018_sea.surface_temperature,environment.2019_land_distance,environment.2019_maximum_depth,environment.2019_mean_depth,environment.2019_minimum_depth,environment.2019_net_primary_production,environment.2019_sea.bottom_dissolved_oxygen,environment.2019_sea.bottom_salinity,environment.2019_sea.bottom_temperature,environment.2019_sea.surface_salinity,environment.2019_sea.surface_temperature,environment.2020_land_distance,environment.2020_maximum_depth,environment.2020_mean_depth,environment.2020_minimum_depth,environment.2020_net_primary_production,environment.2020_sea.bottom_dissolved_oxygen,environment.2020_sea.bottom_salinity,environment.2020_sea.bottom_temperature,environment.2020_sea.surface_salinity,environment.2020_sea.surface_temperature,environment.2021_land_distance,environment.2021_maximum_depth,environment.2021_mean_depth,environment.2021_minimum_depth,environment.2021_net_primary_production,environment.2021_sea.bottom_dissolved_oxygen,environment.2021_sea.bottom_salinity,environment.2021_sea.bottom_temperature,environment.2021_sea.surface_salinity,environment.2021_sea.surface_temperature,environment.2050_land_distance,environment.2050_maximum_depth,environment.2050_mean_depth,environment.2050_minimum_depth,environment.2050_net_primary_production,environment.2050_sea.bottom_dissolved_oxygen,environment.2050_sea.bottom_salinity,environment.2050_sea.bottom_temperature,environment.2050_sea.surface_salinity,environment.2050_sea.surface_temperature,fishing.activity.2017_reported_fishing,fishing.activity.2017_total_fishing,fishing.activity.2017_unreported_fishing,fishing.activity.2018_reported_fishing,fishing.activity.2018_total_fishing,fishing.activity.2018_unreported_fishing,fishing.activity.2019_reported_fishing,fishing.activity.2019_total_fishing,fishing.activity.2019_unreported_fishing,fishing.activity.2020_reported_fishing,fishing.activity.2020_total_fishing,fishing.activity.2020_unreported_fishing,fishing.activity.2021_reported_fishing,fishing.activity.2021_total_fishing,fishing.activity.2021_unreported_fishing,species.richness.2017,species.richness.2018,species.richness.2019,species.richness.2020,species.richness.2021,species.richness.2050,stocks.richness.2017,stocks.richness.2018,stocks.richness.2019,stocks.richness.2020,stocks.richness.2021,stocks.richness.2050,temperature_difference_2017,temperature_difference_2018,temperature_difference_2019,temperature_difference_2020,temperature_difference_2021,temperature_difference_2050,salinity_difference_2017,salinity_difference_2018,salinity_difference_2019,salinity_difference_2020,salinity_difference_2021,salinity_difference_2050,thermohalinity_2017,thermohalinity_2018,thermohalinity_2019,thermohalinity_2020,thermohalinity_2021,thermohalinity_2050
16.22,32.53,-0.557548923,-0.294273117,-0.34954782,-0.212826628,-0.397116881,-0.225421843,0.132314232,-0.390046753,0.052474121,1.051155845,-0.557548923,-0.069294623,-0.34954782,-0.212826628,-0.462517586,-0.219726575,0.125822237,-0.396713712,0.047218177,0.955453577,-0.557548923,-0.294273117,-0.34954782,-0.212826628,-0.644144,-0.592414778,0.094454742,-0.505531904,0.012786439,0.801540536,-0.557548923,-0.294273117,-0.34954782,-0.212826628,-0.596319119,-0.575016031,0.101322705,-0.453399477,-0.027156954,0.931511925,-0.557548923,-0.294273117,-0.34954782,-0.212826628,-0.637106844,-0.572857338,0.1191288,-0.402077162,0.08694446,1.10141477,-0.557548923,-0.294273117,-0.34954782,-0.212826628,-0.26391289,-0.578947045,0.218215749,-0.286393027,1.305782815,0.40121137,-0.415535758,-0.420652325,-0.454304073,-0.369169274,-0.372381021,-0.3442617,-0.415447588,-0.417587737,-0.392217718,-0.433729874,-0.435445559,-0.415374645,-0.424939103,-0.42709977,-0.415266036,-0.883447843,-0.975326607,-1.341379343,-1.239803149,-1.228937637,-1.388261241,-0.94344193,-1.01697804,-1.513500041,-1.430039056,-1.277059064,-0.374470593,1.082090599,1.049264578,0.998768567,1.027421178,1.173171011,0.486535287,-0.105838342,-0.135180768,-0.113939341,-0.058202214,-0.11864259,-0.954443724,0.719778101,0.681479589,0.653585327,0.713454912,0.783056423,-0.305727308
16.72,32.53,-0.592347323,-0.322017453,-0.371870726,-0.214440779,-0.396784652,-0.331543949,0.124040307,-0.483132649,0.076080887,1.056377232,-0.592347323,-0.069295731,-0.371870726,-0.214440779,-0.465261674,-0.319596882,0.110797071,-0.477977424,0.066639496,0.966970547,-0.592347323,-0.322017453,-0.371870726,-0.214440779,-0.63803316,-0.527643694,0.095168269,-0.528400323,0.003488434,0.733308164,-0.592347323,-0.322017453,-0.371870726,-0.214440779,-0.592004087,-0.531140277,0.105063444,-0.499551482,-0.04506785,0.84570804,-0.592347323,-0.322017453,-0.371870726,-0.214440779,-0.647482729,-0.534954993,0.103341088,-0.49920071,0.078344324,1.073577641,-0.592347323,-0.322017453,-0.371870726,-0.214440779,-0.243644024,-0.602530817,0.139914745,-0.295439765,1.171707358,0.352688428,-0.415484942,-0.420457985,-0.450960563,-0.369169274,-0.372381021,-0.3442617,-0.41550402,-0.417642364,-0.392217718,-0.433729874,-0.435445559,-0.415374645,-0.424939103,-0.42709977,-0.415266036,-0.889599087,-0.969426846,-1.341379343,-1.24566394,-1.263857558,-1.521121263,-0.896862741,-1.01697804,-1.513500041,-1.382790266,-1.371265732,-1.172838203,1.160767193,1.124955185,0.966858278,1.005469451,1.233405391,0.458148149,-0.134437755,-0.167679086,-0.105665321,-0.04013433,-0.127956577,-0.903056343,0.756699356,0.713680864,0.636126231,0.710595964,0.82086815,-0.290699148
17.22,32.53,-0.597651582,-0.331627173,-0.379925731,-0.216116469,-0.395728168,-0.36420624,0.129300231,-0.514972516,0.109080438,1.024146142,-0.597651582,-0.069296115,-0.379925731,-0.216116469,-0.46527854,-0.353566764,0.108561421,-0.50281374,0.069860276,0.9564835,-0.597651582,-0.331627173,-0.379925731,-0.216116469,-0.625923743,-0.489782941,0.093825565,-0.546148635,0.032269573,0.71945136,-0.597651582,-0.331627173,-0.379925731,-0.216116469,-0.594027604,-0.507499305,0.115455043,-0.501902723,-0.065471078,0.804181755,-0.597651582,-0.331627173,-0.379925731,-0.216116469,-0.658493223,-0.497165432,0.109623852,-0.511200175,0.061832266,1.009656045,-0.597651582,-0.331627173,-0.379925731,-0.216116469,-0.229301798,-0.60134689,0.112748569,-0.295675353,1.087252132,0.32329394,-0.415488846,-0.420601682,-0.454180239,-0.369169274,-0.372381021,-0.3442617,-0.41550402,-0.417642364,-0.392217718,-0.433729874,-0.435445559,-0.415374645,-0.424939103,-0.42709977,-0.415266036,-0.8772966,-0.963527085,-1.353328782,-1.263246313,-1.252217585,-1.343974568,-0.896862741,-1.01697804,-1.513500041,-1.382790266,-1.371265732,-1.013164681,1.162811264,1.137499909,0.97093858,0.978322566,1.194922882,0.4372951,-0.156617222,-0.172800609,-0.130360015,-0.013008602,-0.107696416,-0.852209965,0.74185379,0.719215104,0.620899265,0.71058039,0.807336862,-0.271101768
17.72,32.53,-0.601217489,-0.335241912,-0.383185302,-0.216452437,-0.396970369,-0.376285671,0.131932915,-0.523057818,0.173999994,1.011178354,-0.601217489,-0.069296259,-0.383185302,-0.216452437,-0.464263104,-0.367268107,0.109121129,-0.51318188,0.089939137,0.944617732,-0.601217489,-0.335241912,-0.383185302,-0.216452437,-0.625620507,-0.482997586,0.094722698,-0.548001322,0.070678668,0.751382674,-0.601217489,-0.335241912,-0.383185302,-0.216452437,-0.601443349,-0.50012031,0.12096334,-0.492145294,-0.075668358,0.831381671,-0.601217489,-0.335241912,-0.383185302,-0.216452437,-0.663856446,-0.484833527,0.114878049,-0.500887743,0.091006484,1.052610561,-0.601217489,-0.335241912,-0.383185302,-0.216452437,-0.224064066,-0.601163715,0.1065207,-0.292667495,1.036065385,0.316654842,-0.410637371,-0.415673279,-0.448483889,-0.369169274,-0.372381021,-0.3442617,-0.414238401,-0.416417208,-0.392217718,-0.433729874,-0.435445559,-0.415374645,-0.424939103,-0.42709977,-0.415266036,-0.89575033,-0.969426846,-1.359303502,-1.263246313,-1.263857558,-1.321831231,-0.896862741,-1.01697804,-1.513500041,-1.382790266,-1.371265732,-0.853491159,1.159833762,1.137076497,0.995989796,0.989309998,1.218898461,0.430451089,-0.208411954,-0.189562361,-0.160468787,0.000884422,-0.12644626,-0.812855811,0.701470933,0.706402999,0.617163465,0.728895224,0.811217314,-0.249859923
18.22,32.53,-0.610331808,-0.344222013,-0.384112607,-0.216398398,-0.399640359,-0.368527359,0.137678874,-0.530996931,0.213299732,1.052611732,-0.610331808,-0.069296617,-0.384112607,-0.216398398,-0.46346116,-0.359259717,0.11210651,-0.514292825,0.120539707,0.955419064,-0.610331808,-0.344222013,-0.384112607,-0.216398398,-0.623353588,-0.489434407,0.095471297,-0.556032979,0.109975245,0.798462515,-0.610331808,-0.344222013,-0.384112607,-0.216398398,-0.601619501,-0.50008991,0.13208451,-0.478444214,-0.076879139,0.892096563,-0.610331808,-0.344222013,-0.384112607,-0.216398398,-0.653583724,-0.480806283,0.11662804,-0.497757987,0.118798588,1.098437995,-0.610331808,-0.344222013,-0.384112607,-0.216398398,-0.230446726,-0.607032428,0.098496557,-0.307776849,1.031888004,0.327123595,-0.403724807,-0.409052286,-0.449598392,-0.369169274,-0.372381021,-0.3442617,-0.41550402,-0.417642364,-0.392217718,-0.433729874,-0.435445559,-0.415374645,-0.424939103,-0.42709977,-0.415266036,-0.889599087,-0.987126128,-1.365278222,-1.251524731,-1.263857558,-1.432547915,-0.896862741,-1.01697804,-1.513500041,-1.382790266,-1.371265732,-1.172838203,1.196506989,1.146157318,1.037196892,1.020515506,1.251073177,0.448470189,-0.235374017,-0.212876737,-0.191452453,0.0137069,-0.147700833,-0.815911907,0.708630849,0.695791414,0.624715075,0.761304807,0.819326235,-0.240083227
18.72,32.53,-0.574813249,-0.34135626,-0.382579175,-0.216369797,-0.400851495,-0.342742176,0.133233605,-0.517319628,0.252478126,1.047348498,-0.574813249,-0.069296503,-0.382579175,-0.216369797,-0.463274483,-0.331411324,0.115295561,-0.503649358,0.128123437,0.989515923,-0.574813249,-0.34135626,-0.382579175,-0.216369797,-0.609245879,-0.517879665,0.098631205,-0.55118173,0.143917047,0.915716368,-0.574813249,-0.34135626,-0.382579175,-0.216369797,-0.598067387,-0.503944204,0.140374162,-0.447130201,-0.065394822,0.947041989,-0.574813249,-0.34135626,-0.382579175,-0.216369797,-0.639733587,-0.477974892,0.115769091,-0.489662002,0.12024018,1.038464168,-0.574813249,-0.34135626,-0.382579175,-0.216369797,-0.232594235,-0.604794707,0.128580609,-0.291055096,1.052763862,0.344048562,-0.414862891,-0.420003125,-0.454304073,-0.369169274,-0.372381021,-0.3442617,-0.41550402,-0.417642364,-0.392217718,-0.433729874,-0.435445559,-0.415374645,-0.424939103,-0.42709977,-0.415266036,-0.852691627,-0.945827803,-1.275657424,-1.181195239,-1.194017717,-0.923251166,-0.896862741,-1.01697804,-1.513500041,-1.241043898,-1.324162398,-0.693817637,1.181660179,1.163159,1.119794177,1.033117329,1.19875203,0.448913696,-0.27301481,-0.216092432,-0.215553238,0.013530751,-0.149793216,-0.808991807,0.669932421,0.706069321,0.667923925,0.770451511,0.778920625,-0.23527191
19.22,32.53,-0.516950774,-0.318363131,-0.367428529,-0.214000782,-0.398054401,-0.268134921,0.130265698,-0.463325878,0.248789267,1.115318977,-0.516950774,-0.069295585,-0.367428529,-0.214000782,-0.461770677,-0.256072885,0.121293036,-0.465112843,0.143836739,1.043615605,-0.516950774,-0.318363131,-0.367428529,-0.214000782,-0.590078333,-0.599836415,0.108792268,-0.508946498,0.145530081,0.930985684,-0.516950774,-0.318363131,-0.367428529,-0.214000782,-0.576971105,-0.562325718,0.137825752,-0.424823857,-0.038944372,0.994583289,-0.516950774,-0.318363131,-0.367428529,-0.214000782,-0.626390347,-0.565853075,0.117896851,-0.450767331,0.124110795,0.967789499,-0.516950774,-0.318363131,-0.367428529,-0.214000782,-0.235925603,-0.581996683,0.208640405,-0.281730953,1.085664888,0.372072484,-0.407227164,-0.412060104,-0.441053867,-0.369169274,-0.372381021,-0.3442617,-0.41550402,-0.417642364,-0.392217718,-0.433729874,-0.435445559,-0.415374645,-0.424939103,-0.42709977,-0.415266036,-0.797330438,-0.904529477,-1.132264148,-1.069840209,-1.095077941,-0.723961133,-0.617387608,-0.837988524,-1.223111893,-1.052048741,-1.088645726,-0.534144115,1.187926138,1.172289625,1.097021789,1.047979584,1.112502237,0.46245047,-0.27305307,-0.223393613,-0.206099975,-0.009975055,-0.150789613,-0.77086033,0.674524023,0.707433233,0.658085661,0.764088878,0.714134614,-0.201512324
19.72,32.53,-0.406486077,-0.283076054,-0.322095803,-0.206133545,-0.385787801,-0.060844075,0.161958999,-0.14798241,0.219288236,1.146203205,-0.406486077,-0.069294176,-0.322095803,-0.206133545,-0.453234628,-0.052609127,0.141246951,-0.270916856,0.205848016,1.104782073,-0.406486077,-0.283076054,-0.322095803,-0.206133545,-0.573549737,-0.644157816,0.149536271,-0.207514067,0.175382218,0.976598928,-0.406486077,-0.283076054,-0.322095803,-0.206133545,-0.52420023,-0.602041762,0.116340554,-0.339812678,0.035370723,1.085774473,-0.406486077,-0.283076054,-0.322095803,-0.206133545,-0.602159354,-0.631745547,0.145934462,-0.221062677,0.149590095,0.974120183,-0.406486077,-0.283076054,-0.322095803,-0.206133545,-0.239002201,-0.438225215,0.293065472,-0.240333906,1.111189197,0.390949738,-0.313719108,-0.268979966,0.775240797,-0.369169274,-0.372381021,-0.3442617,-0.41550402,-0.417642364,-0.392217718,-0.433722768,-0.435395378,-0.414302918,-0.424939103,-0.42709977,-0.415266036,-0.61279314,-0.745235936,-0.905224793,-0.759218285,-0.798258614,-0.812534481,-0.431070853,-0.56950425,-0.88432572,-0.626809638,-0.617612381,-0.05512355,0.956903939,1.058454329,0.887747333,1.041577518,0.924860073,0.44708689,-0.214724094,-0.256093332,-0.187103148,-0.091307951,-0.142724017,-0.722668509,0.547199554,0.598186552,0.517535752,0.699506011,0.580787251,-0.180062637
20.22,32.53,-0.152277725,-0.34316162,-0.239744728,0.926380157,-0.356884283,0.446459313,0.131173889,0.806500825,0.221221948,1.17127953,-0.152277725,-0.069296575,-0.239744728,0.926380157,-0.425059494,0.456982659,0.111338885,0.737161026,0.236672015,1.160981762,-0.152277725,-0.34316162,-0.239744728,0.926380157,-0.518971714,-0.026389803,0.108723935,0.639982479,0.238154523,0.966816205,-0.152277725,-0.34316162,-0.239744728,0.926380157,-0.470994425,-0.022338711,0.076743231,0.541671506,0.10644038,1.053227386,-0.152277725,-0.34316162,-0.239744728,0.926380157,-0.526378319,-0.086114245,0.093865084,0.584239483,0.183262291,0.9628865,-0.152277725,-0.34316162,-0.239744728,0.926380157,-0.223816607,1.743391007,0.295193321,0.868996132,1.073530588,0.408978656,-0.370152938,-0.35328226,0.088335228,-0.369169274,-0.372381021,-0.3442617,-0.41550402,-0.417642364,-0.392217718,-0.433729874,-0.435445559,-0.415374645,-0.424939103,-0.42709977,-0.415266036,-0.594339411,-0.692138089,-0.60051408,-0.565812182,-0.716778799,-0.67967446,-0.57080842,-0.703746387,-0.593937572,-0.626809638,-0.617612381,-0.05512355,0.207639966,0.269992941,0.197525775,0.289987437,0.241639387,-0.313418982,-0.248915719,-0.314013354,-0.281070805,-0.189423809,-0.224957407,-0.688119711,-0.030432076,-0.032818669,-0.061711124,0.074026218,0.012387463,-0.654396682
23.22,32.53,0.572871917,-0.187212024,-0.134492166,-0.219488657,-0.369011854,0.763922231,0.15955411,0.838087782,0.438525976,0.544665495,0.572871917,-0.069290348,-0.134492166,-0.219488657,-0.443524354,0.774896878,0.166800772,0.810690363,0.44801431,0.668583578,0.572871917,-0.187212024,-0.134492166,-0.219488657,-0.515371415,0.338594999,0.147900809,0.821699971,0.412972558,0.588613229,0.572871917,-0.187212024,-0.134492166,-0.219488657,-0.502026867,0.366508863,0.124437498,0.738321987,0.290420541,0.657723795,0.572871917,-0.187212024,-0.134492166,-0.219488657,-0.5200276,0.241302636,0.142817054,0.812100599,0.33966228,0.700605816,0.572871917,-0.187212024,-0.134492166,-0.219488657,-0.245990541,-0.430393902,0.242175731,-0.056017214,0.775408626,0.486490641,-0.414834201,-0.419071285,-0.433500011,-0.369169274,-0.372381021,-0.3442617,-0.41550402,-0.417642364,-0.392217718,-0.433729874,-0.435445559,-0.415374645,-0.422032913,-0.424036287,-0.409347466,-0.243718545,-0.408949571,-0.044865134,-0.337241332,-0.175520026,-0.546814438,-0.291333287,-0.524756871,0.180430823,-0.390565691,-0.287889039,-0.214797071,-0.275829128,-0.162836352,-0.227950417,-0.149664549,-0.148415374,0.386898492,-0.399963409,-0.438581045,-0.380956233,-0.283091004,-0.303809422,-0.472877714,-0.498253055,-0.44837648,-0.449773177,-0.318557093,-0.335806531,-0.056178076
23.72,32.53,-0.406486077,-0.347194764,-0.351650922,-0.184122333,-0.374617651,-0.065455631,0.129009477,-0.349803724,0.46490558,0.438886475,-0.406486077,-0.069296736,-0.351650922,-0.184122333,-0.445179631,-0.038998232,0.134518984,-0.32639142,0.602468455,0.638454984,-0.406486077,-0.347194764,-0.351650922,-0.184122333,-0.507667344,-0.435627647,0.120870036,-0.389174997,0.516052417,0.507104864,-0.406486077,-0.347194764,-0.351650922,-0.184122333,-0.50811968,-0.440637372,0.120212174,-0.412286488,0.452934184,0.437179087,-0.406486077,-0.347194764,-0.351650922,-0.184122333,-0.533339964,-0.461495913,0.125336627,-0.386071374,0.414840882,0.584543165,-0.406486077,-0.347194764,-0.351650922,-0.184122333,-0.251772972,-0.642496489,0.201201564,-0.180665976,0.761424619,0.520402274,-0.415535758,-0.420652325,-0.454304073,-0.369169274,-0.372381021,-0.3442617,-0.41550402,-0.417642364,-0.392217718,-0.433729874,-0.435445559,-0.415374645,-0.424939103,-0.42709977,-0.415266036,-0.735818005,-0.875030673,-0.791705116,-0.929181225,-0.885558416,-0.856821155,-0.710545986,-0.882735903,-0.739131646,-1.052048741,-0.994439057,-0.214797071,0.602146517,0.751669163,0.687768392,0.647129917,0.76729957,0.498047529,-0.345473819,-0.272435096,-0.322429797,-0.413075229,-0.384457671,-0.494877518,0.189241445,0.357284782,0.269859921,0.172290756,0.284285186,0.002071258
24.22,32.53,-0.414137322,-0.382756449,-0.390073769,-0.213178805,-0.378812469,-0.233261885,0.127798447,-0.439936952,0.470913517,0.576923901,-0.414137322,-0.069298156,-0.390073769,-0.213178805,-0.44723073,-0.229395474,0.131303116,-0.422491098,0.70531407,0.726046425,-0.414137322,-0.382756449,-0.390073769,-0.213178805,-0.520525101,-0.557374277,0.114281589,-0.478006428,0.554529652,0.676433582,-0.414137322,-0.382756449,-0.390073769,-0.213178805,-0.525134368,-0.551275723,0.149186715,-0.447456169,0.578458809,0.46727187,-0.414137322,-0.382756449,-0.390073769,-0.213178805,-0.551943019,-0.550852262,0.137770051,-0.487333694,0.474396084,0.597816392,-0.414137322,-0.382756449,-0.390073769,-0.213178805,-0.252535354,-0.755521214,0.190161515,-0.25865846,0.836002769,0.56355092,-0.415535758,-0.420652325,-0.454304073,-0.369169274,-0.372381021,-0.3442617,-0.41550402,-0.417642364,-0.392217718,-0.433729874,-0.435445559,-0.415374645,-0.424939103,-0.42709977,-0.415266036,-0.809632924,-0.916328999,-0.964971992,-1.052257836,-0.990318178,-0.856821155,-0.850283552,-0.972230661,-1.077917818,-1.14654632,-1.088645726,-0.693817637,0.775539647,0.897096061,0.884284807,0.697288554,0.862216632,0.583273534,-0.339141693,-0.180216322,-0.284340879,-0.345362283,-0.402525115,-0.568989662,0.321750541,0.534457459,0.4431528,0.259057588,0.341351061,0.009332958
24.72,32.53,-0.414137322,-0.384709317,-0.393785303,-0.216207244,-0.382421466,-0.288743433,0.127889038,-0.445018845,0.520758838,0.712297445,-0.414137322,-0.069298234,-0.393785303,-0.216207244,-0.449702277,-0.301021862,0.133092167,-0.436829873,0.773066637,0.798371678,-0.414137322,-0.384709317,-0.393785303,-0.216207244,-0.532543346,-0.592928472,0.115561564,-0.476701395,0.575604874,0.821755899,-0.414137322,-0.384709317,-0.393785303,-0.216207244,-0.530561649,-0.576271986,0.144531353,-0.457232826,0.663780885,0.570556544,-0.414137322,-0.384709317,-0.393785303,-0.216207244,-0.568221441,-0.574561384,0.133417629,-0.50311555,0.480456956,0.703557169,-0.414137322,-0.384709317,-0.393785303,-0.216207244,-0.254713553,-0.77310755,0.194639239,-0.212913462,0.94885839,0.606150893,-0.415535758,-0.420652325,-0.454304073,-0.369169274,-0.372381021,-0.3442617,-0.41550402,-0.417642364,-0.392217718,-0.433729874,-0.435445559,-0.415374645,-0.424939103,-0.42709977,-0.415266036,-0.785027951,-0.945827803,-1.102390548,-1.140169702,-1.129997862,-1.25540122,-0.896862741,-1.061725419,-1.319907942,-1.288292688,-1.229955729,-0.693817637,0.87858716,0.963588367,0.99044822,0.777726725,0.955728022,0.581840607,-0.297331154,-0.123552566,-0.268654037,-0.273344344,-0.392955626,-0.66347377,0.4285525,0.626274359,0.533158346,0.37128255,0.417895365,-0.0533384
25.22,32.53,-0.444663381,-0.369402417,-0.392953715,-0.216596507,-0.381084403,-0.334689721,0.127373746,-0.441162965,0.618285715,0.766478647,-0.444663381,-0.069297623,-0.392953715,-0.216596507,-0.451572836,-0.33208046,0.135491906,-0.440634817,0.808238432,0.874845997,-0.444663381,-0.369402417,-0.392953715,-0.216596507,-0.51945093,-0.637610095,0.117894132,-0.468508149,0.612795247,0.902838197,-0.444663381,-0.369402417,-0.392953715,-0.216596507,-0.536079015,-0.600055556,0.134305651,-0.469910393,0.697484278,0.67076784,-0.444663381,-0.369402417,-0.392953715,-0.216596507,-0.578670137,-0.597105619,0.12276476,-0.505062966,0.502844898,0.752794937,-0.444663381,-0.369402417,-0.392953715,-0.216596507,-0.257424487,-0.772933571,0.203274638,-0.181946746,1.077073904,0.64403761,-0.415535758,-0.420652325,-0.454304073,-0.369169274,-0.372381021,-0.3442617,-0.41550402,-0.417642364,-0.392217718,-0.433729874,-0.435445559,-0.415374645,-0.424235141,-0.426212401,-0.410692595,-0.85884287,-0.987126128,-1.144213587,-1.18705603,-1.141637835,-1.410404578,-0.896862741,-1.061725419,-1.319907942,-1.288292688,-1.229955729,-0.693817637,0.915093759,1.024534197,1.043665699,0.858410274,0.994745921,0.587340707,-0.21479245,-0.095676151,-0.241050464,-0.235944026,-0.363261162,-0.767858334,0.516323054,0.692494269,0.592857386,0.458205647,0.468918795,-0.117948649
25.72,32.53,-0.505826704,-0.371708131,-0.396556454,-0.217086418,-0.378760374,-0.345669921,0.129126361,-0.442797644,0.679723243,0.833814191,-0.505826704,-0.069297715,-0.396556454,-0.217086418,-0.452091033,-0.332970905,0.138735644,-0.444114165,0.813559578,0.957576423,-0.505826704,-0.371708131,-0.396556454,-0.217086418,-0.524296276,-0.680522241,0.121158793,-0.462191173,0.654744292,0.994982021,-0.505826704,-0.371708131,-0.396556454,-0.217086418,-0.526191354,-0.635385529,0.132993964,-0.472423243,0.67247082,0.794910486,-0.505826704,-0.371708131,-0.396556454,-0.217086418,-0.595228099,-0.611578672,0.126895215,-0.501588134,0.551590348,0.756124279,-0.505826704,-0.371708131,-0.396556454,-0.217086418,-0.257328913,-0.77708651,0.205085333,-0.223476,1.129473527,0.676455282,-0.415535758,-0.420652325,-0.454304073,-0.369169274,-0.372381021,-0.3442617,-0.41550402,-0.417642364,-0.392217718,-0.433729874,-0.435445559,-0.415374645,-0.421955953,-0.423507983,-0.399528019,-0.864994114,-0.957627324,-1.144213587,-1.140169702,-1.182377743,-1.410404578,-0.94344193,-1.061725419,-1.319907942,-1.241043898,-1.371265732,-1.172838203,0.965631942,1.089940842,1.106556193,0.947454756,0.994362645,0.639472743,-0.164994179,-0.094472448,-0.21058572,-0.254200237,-0.327088072,-0.811951723,0.590299817,0.742154477,0.661814888,0.510313831,0.495495076,-0.112696267
26.22,32.53,-0.540676958,-0.376749717,-0.398928303,-0.217201492,-0.376992287,-0.34122059,0.132119485,-0.442393612,0.682111894,0.879534053,-0.540676958,-0.069297916,-0.398928303,-0.217201492,-0.451686628,-0.328381074,0.140574116,-0.441951752,0.831739202,1.046876929,-0.540676958,-0.376749717,-0.398928303,-0.217201492,-0.540318959,-0.70417656,0.122805622,-0.459539109,0.630194463,1.058991278,-0.540676958,-0.376749717,-0.398928303,-0.217201492,-0.511689668,-0.678139733,0.131242974,-0.4775962,0.666918571,0.867936997,-0.540676958,-0.376749717,-0.398928303,-0.217201492,-0.597344963,-0.651082999,0.130618239,-0.495658298,0.561572221,0.816152818,-0.540676958,-0.376749717,-0.398928303,-0.217201492,-0.255482931,-0.779740092,0.195054426,-0.309284166,1.117796472,0.702540139,-0.415535758,-0.420652325,-0.454304073,-0.369169274,-0.372381021,-0.3442617,-0.41550402,-0.417642364,-0.392217718,-0.433729874,-0.435445559,-0.415374645,-0.420578682,-0.422354054,-0.403159869,-0.85884287,-0.969426846,-1.156163027,-1.12844812,-1.18819773,-1.388261241,-0.94344193,-1.061725419,-1.416703991,-1.335541477,-1.371265732,-1.332511725,0.998729114,1.155663603,1.151643294,1.002889641,1.03497435,0.717946897,-0.166152237,-0.080689382,-0.23218085,-0.256694313,-0.322679625,-0.810154377,0.613848111,0.80142869,0.679167397,0.549284261,0.528925488,-0.060247566
26.72,32.53,-0.550125242,-0.380875634,-0.40094923,-0.217259341,-0.37345664,-0.33056582,0.133627992,-0.439364897,0.661797089,0.979128414,-0.550125242,-0.069298081,-0.40094923,-0.217259341,-0.449740074,-0.319041949,0.141599033,-0.442068555,0.817160796,1.132142532,-0.550125242,-0.380875634,-0.40094923,-0.217259341,-0.52579597,-0.727770827,0.123833856,-0.456750652,0.616985867,1.132953625,-0.550125242,-0.380875634,-0.40094923,-0.217259341,-0.525445076,-0.726343513,0.130657098,-0.47851751,0.712736686,0.924421256,-0.550125242,-0.380875634,-0.40094923,-0.217259341,-0.597057363,-0.683177353,0.131850794,-0.49447345,0.573232141,0.866973568,-0.550125242,-0.380875634,-0.40094923,-0.217259341,-0.253138591,-0.77973726,0.176748538,-0.42362237,1.109606095,0.720663799,-0.415535758,-0.420652325,-0.454304073,-0.369169274,-0.372381021,-0.3442617,-0.41550402,-0.417642364,-0.392217718,-0.433555094,-0.435276847,-0.415374645,-0.424310262,-0.42611643,-0.407060745,-0.846540384,-0.957627324,-1.156163027,-1.140169702,-1.20565769,-1.321831231,-0.94344193,-1.061725419,-1.368305967,-1.335541477,-1.371265732,-1.332511725,1.069098809,1.220214973,1.203963613,1.043220854,1.072569967,0.810619148,-0.184827236,-0.094356778,-0.243950257,-0.220063663,-0.31428191,-0.818292344,0.651961939,0.83936437,0.709120613,0.605936908,0.563078549,-0.0050136
